SampleID	OutlierCount	Direction	Cutoff	Cohort	NumGenes
samp692	117	Over	2	DGNControl	14763
samp693	222	Over	2	DGNControl	14763
samp694	289	Over	2	DGNControl	14763
samp695	339	Over	2	DGNControl	14763
samp696	644	Over	2	DGNControl	14763
samp697	282	Over	2	DGNControl	14763
samp698	248	Over	2	DGNControl	14763
samp699	162	Over	2	DGNControl	14763
samp700	201	Over	2	DGNControl	14763
samp701	188	Over	2	DGNControl	14763
samp702	677	Over	2	DGNControl	14763
samp703	591	Over	2	DGNControl	14763
samp704	1008	Over	2	DGNControl	14763
samp705	394	Over	2	DGNControl	14763
samp706	610	Over	2	DGNControl	14763
samp707	284	Over	2	DGNControl	14763
samp708	501	Over	2	DGNControl	14763
samp709	595	Over	2	DGNControl	14763
samp710	189	Over	2	DGNControl	14763
samp711	257	Over	2	DGNControl	14763
samp712	335	Over	2	DGNControl	14763
samp713	341	Over	2	DGNControl	14763
samp714	238	Over	2	DGNControl	14763
samp715	213	Over	2	DGNControl	14763
samp716	513	Over	2	DGNControl	14763
samp717	209	Over	2	DGNControl	14763
samp718	158	Over	2	DGNControl	14763
samp719	235	Over	2	DGNControl	14763
samp720	325	Over	2	DGNControl	14763
samp721	228	Over	2	DGNControl	14763
samp722	329	Over	2	DGNControl	14763
samp723	240	Over	2	DGNControl	14763
samp724	157	Over	2	DGNControl	14763
samp725	363	Over	2	DGNControl	14763
samp726	289	Over	2	DGNControl	14763
samp727	496	Over	2	DGNControl	14763
samp728	200	Over	2	DGNControl	14763
samp729	228	Over	2	DGNControl	14763
samp730	573	Over	2	DGNControl	14763
samp731	309	Over	2	DGNControl	14763
samp732	222	Over	2	DGNControl	14763
samp733	279	Over	2	DGNControl	14763
samp734	294	Over	2	DGNControl	14763
samp735	360	Over	2	DGNControl	14763
samp736	459	Over	2	DGNControl	14763
samp737	266	Over	2	DGNControl	14763
samp738	261	Over	2	DGNControl	14763
samp739	333	Over	2	DGNControl	14763
samp740	416	Over	2	DGNControl	14763
samp741	741	Over	2	DGNControl	14763
samp742	234	Over	2	DGNControl	14763
samp743	260	Over	2	DGNControl	14763
samp744	534	Over	2	DGNControl	14763
samp745	564	Over	2	DGNControl	14763
samp746	180	Over	2	DGNControl	14763
samp747	157	Over	2	DGNControl	14763
samp748	243	Over	2	DGNControl	14763
samp749	196	Over	2	DGNControl	14763
samp750	138	Over	2	DGNControl	14763
samp751	194	Over	2	DGNControl	14763
samp752	202	Over	2	DGNControl	14763
samp753	336	Over	2	DGNControl	14763
samp754	221	Over	2	DGNControl	14763
samp755	441	Over	2	DGNControl	14763
samp756	314	Over	2	DGNControl	14763
samp757	195	Over	2	DGNControl	14763
samp758	258	Over	2	DGNControl	14763
samp759	299	Over	2	DGNControl	14763
samp760	267	Over	2	DGNControl	14763
samp761	408	Over	2	DGNControl	14763
samp762	246	Over	2	DGNControl	14763
samp763	356	Over	2	DGNControl	14763
samp764	485	Over	2	DGNControl	14763
samp765	544	Over	2	DGNControl	14763
samp766	315	Over	2	DGNControl	14763
samp767	358	Over	2	DGNControl	14763
samp768	295	Over	2	DGNControl	14763
samp769	480	Over	2	DGNControl	14763
samp770	483	Over	2	DGNControl	14763
samp771	396	Over	2	DGNControl	14763
samp772	293	Over	2	DGNControl	14763
samp773	293	Over	2	DGNControl	14763
samp774	442	Over	2	DGNControl	14763
samp775	343	Over	2	DGNControl	14763
samp776	239	Over	2	DGNControl	14763
samp777	324	Over	2	DGNControl	14763
samp778	203	Over	2	DGNControl	14763
samp779	281	Over	2	DGNControl	14763
samp780	405	Over	2	DGNControl	14763
samp781	356	Over	2	DGNControl	14763
samp782	738	Over	2	DGNControl	14763
samp783	322	Over	2	DGNControl	14763
samp784	390	Over	2	DGNControl	14763
samp785	363	Over	2	DGNControl	14763
samp786	248	Over	2	DGNControl	14763
samp787	240	Over	2	DGNControl	14763
samp788	286	Over	2	DGNControl	14763
samp789	369	Over	2	DGNControl	14763
samp790	271	Over	2	DGNControl	14763
samp791	338	Over	2	DGNControl	14763
samp792	325	Over	2	DGNControl	14763
samp793	296	Over	2	DGNControl	14763
samp794	162	Over	2	DGNControl	14763
samp795	509	Over	2	DGNControl	14763
samp796	431	Over	2	DGNControl	14763
samp797	288	Over	2	DGNControl	14763
samp798	194	Over	2	DGNControl	14763
samp799	122	Over	2	DGNControl	14763
samp800	171	Over	2	DGNControl	14763
samp801	303	Over	2	DGNControl	14763
samp802	493	Over	2	DGNControl	14763
samp803	283	Over	2	DGNControl	14763
samp804	298	Over	2	DGNControl	14763
samp805	539	Over	2	DGNControl	14763
samp806	288	Over	2	DGNControl	14763
samp807	136	Over	2	DGNControl	14763
samp808	748	Over	2	DGNControl	14763
samp809	246	Over	2	DGNControl	14763
samp810	210	Over	2	DGNControl	14763
samp811	334	Over	2	DGNControl	14763
samp812	166	Over	2	DGNControl	14763
samp813	159	Over	2	DGNControl	14763
samp814	267	Over	2	DGNControl	14763
samp815	155	Over	2	DGNControl	14763
samp816	571	Over	2	DGNControl	14763
samp817	323	Over	2	DGNControl	14763
samp818	208	Over	2	DGNControl	14763
samp819	362	Over	2	DGNControl	14763
samp820	721	Over	2	DGNControl	14763
samp821	315	Over	2	DGNControl	14763
samp822	252	Over	2	DGNControl	14763
samp823	490	Over	2	DGNControl	14763
samp824	323	Over	2	DGNControl	14763
samp825	214	Over	2	DGNControl	14763
samp826	408	Over	2	DGNControl	14763
samp827	358	Over	2	DGNControl	14763
samp828	237	Over	2	DGNControl	14763
samp829	535	Over	2	DGNControl	14763
samp830	156	Over	2	DGNControl	14763
samp831	176	Over	2	DGNControl	14763
samp832	139	Over	2	DGNControl	14763
samp833	214	Over	2	DGNControl	14763
samp834	202	Over	2	DGNControl	14763
samp835	190	Over	2	DGNControl	14763
samp836	152	Over	2	DGNControl	14763
samp837	210	Over	2	DGNControl	14763
samp838	209	Over	2	DGNControl	14763
samp839	244	Over	2	DGNControl	14763
samp840	248	Over	2	DGNControl	14763
samp841	316	Over	2	DGNControl	14763
samp842	231	Over	2	DGNControl	14763
samp843	489	Over	2	DGNControl	14763
samp844	328	Over	2	DGNControl	14763
samp845	543	Over	2	DGNControl	14763
samp846	252	Over	2	DGNControl	14763
samp847	299	Over	2	DGNControl	14763
samp848	194	Over	2	DGNControl	14763
samp849	219	Over	2	DGNControl	14763
samp850	351	Over	2	DGNControl	14763
samp851	695	Over	2	DGNControl	14763
samp852	312	Over	2	DGNControl	14763
samp853	224	Over	2	DGNControl	14763
samp854	639	Over	2	DGNControl	14763
samp855	185	Over	2	DGNControl	14763
samp856	279	Over	2	DGNControl	14763
samp857	569	Over	2	DGNControl	14763
samp858	219	Over	2	DGNControl	14763
samp859	213	Over	2	DGNControl	14763
samp860	301	Over	2	DGNControl	14763
samp861	270	Over	2	DGNControl	14763
samp862	346	Over	2	DGNControl	14763
samp863	353	Over	2	DGNControl	14763
samp864	234	Over	2	DGNControl	14763
samp865	268	Over	2	DGNControl	14763
samp866	145	Over	2	DGNControl	14763
samp867	208	Over	2	DGNControl	14763
samp868	272	Over	2	DGNControl	14763
samp869	440	Over	2	DGNControl	14763
samp870	224	Over	2	DGNControl	14763
samp871	273	Over	2	DGNControl	14763
samp872	269	Over	2	DGNControl	14763
samp873	172	Over	2	DGNControl	14763
samp874	498	Over	2	DGNControl	14763
samp875	232	Over	2	DGNControl	14763
samp876	354	Over	2	DGNControl	14763
samp877	232	Over	2	DGNControl	14763
samp878	320	Over	2	DGNControl	14763
samp879	237	Over	2	DGNControl	14763
samp880	304	Over	2	DGNControl	14763
samp881	196	Over	2	DGNControl	14763
samp882	146	Over	2	DGNControl	14763
samp883	200	Over	2	DGNControl	14763
samp884	150	Over	2	DGNControl	14763
samp885	327	Over	2	DGNControl	14763
samp886	205	Over	2	DGNControl	14763
samp887	273	Over	2	DGNControl	14763
samp888	228	Over	2	DGNControl	14763
samp889	346	Over	2	DGNControl	14763
samp890	400	Over	2	DGNControl	14763
samp891	227	Over	2	DGNControl	14763
samp892	185	Over	2	DGNControl	14763
samp893	224	Over	2	DGNControl	14763
samp894	233	Over	2	DGNControl	14763
samp895	269	Over	2	DGNControl	14763
samp896	309	Over	2	DGNControl	14763
samp897	218	Over	2	DGNControl	14763
samp898	154	Over	2	DGNControl	14763
samp899	329	Over	2	DGNControl	14763
samp900	986	Over	2	RDCase	14763
samp901	203	Over	2	RDCase	14763
samp902	594	Over	2	RDControl	14763
samp903	522	Over	2	RDControl	14763
samp904	429	Over	2	RDCase	14763
samp905	275	Over	2	RDCase	14763
samp906	538	Over	2	RDCase	14763
samp907	411	Over	2	RDControl	14763
samp908	491	Over	2	RDControl	14763
samp909	369	Over	2	RDCase	14763
samp910	506	Over	2	RDCase	14763
samp911	701	Over	2	RDCase	14763
samp912	472	Over	2	RDCase	14763
samp913	569	Over	2	RDCase	14763
samp914	642	Over	2	RDCase	14763
samp915	575	Over	2	RDCase	14763
samp916	687	Over	2	RDCase	14763
samp917	517	Over	2	RDCase	14763
samp918	502	Over	2	RDControl	14763
samp919	786	Over	2	RDCase	14763
samp920	481	Over	2	RDCase	14763
samp921	515	Over	2	RDCase	14763
samp922	733	Over	2	RDCase	14763
samp923	569	Over	2	RDCase	14763
samp924	517	Over	2	RDCase	14763
samp925	595	Over	2	RDCase	14763
samp926	810	Over	2	RDCase	14763
samp927	479	Over	2	RDControl	14763
samp928	914	Over	2	RDControl	14763
samp929	684	Over	2	RDCase	14763
samp930	1014	Over	2	RDCase	14763
samp931	716	Over	2	RDCase	14763
samp932	155	Over	2	RDCase	14763
samp933	440	Over	2	RDControl	14763
samp934	847	Over	2	RDControl	14763
samp935	682	Over	2	RDCase	14763
samp936	572	Over	2	RDCase	14763
samp937	503	Over	2	RDControl	14763
samp938	879	Over	2	RDControl	14763
samp939	820	Over	2	RDCase	14763
samp940	1004	Over	2	RDCase	14763
samp941	808	Over	2	RDCase	14763
samp942	617	Over	2	RDControl	14763
samp943	965	Over	2	RDControl	14763
samp944	986	Over	2	RDCase	14763
samp945	638	Over	2	RDControl	14763
samp946	434	Over	2	RDCase	14763
samp947	1029	Over	2	RDCase	14763
samp948	983	Over	2	RDCase	14763
samp949	768	Over	2	RDControl	14763
samp950	674	Over	2	RDCase	14763
samp951	1018	Over	2	RDControl	14763
samp952	974	Over	2	RDCase	14763
samp953	1029	Over	2	RDControl	14763
samp954	633	Over	2	RDControl	14763
samp955	262	Over	2	RDControl	14763
samp956	350	Over	2	RDCase	14763
samp957	950	Over	2	RDControl	14763
samp958	892	Over	2	RDControl	14763
samp959	757	Over	2	RDControl	14763
samp1	345	Under	2	DGNControl	14763
samp2	161	Under	2	DGNControl	14763
samp3	278	Under	2	DGNControl	14763
samp4	453	Under	2	DGNControl	14763
samp5	228	Under	2	DGNControl	14763
samp6	569	Under	2	DGNControl	14763
samp7	279	Under	2	DGNControl	14763
samp8	283	Under	2	DGNControl	14763
samp9	232	Under	2	DGNControl	14763
samp10	160	Under	2	DGNControl	14763
samp11	276	Under	2	DGNControl	14763
samp12	384	Under	2	DGNControl	14763
samp13	409	Under	2	DGNControl	14763
samp14	163	Under	2	DGNControl	14763
samp15	121	Under	2	DGNControl	14763
samp16	175	Under	2	DGNControl	14763
samp17	479	Under	2	DGNControl	14763
samp18	328	Under	2	DGNControl	14763
samp19	340	Under	2	DGNControl	14763
samp20	220	Under	2	DGNControl	14763
samp21	486	Under	2	DGNControl	14763
samp22	239	Under	2	DGNControl	14763
samp23	233	Under	2	DGNControl	14763
samp24	284	Under	2	DGNControl	14763
samp25	261	Under	2	DGNControl	14763
samp26	163	Under	2	DGNControl	14763
samp27	346	Under	2	DGNControl	14763
samp28	377	Under	2	DGNControl	14763
samp29	251	Under	2	DGNControl	14763
samp30	349	Under	2	DGNControl	14763
samp31	435	Under	2	DGNControl	14763
samp32	473	Under	2	DGNControl	14763
samp33	293	Under	2	DGNControl	14763
samp34	367	Under	2	DGNControl	14763
samp35	347	Under	2	DGNControl	14763
samp36	368	Under	2	DGNControl	14763
samp37	248	Under	2	DGNControl	14763
samp38	168	Under	2	DGNControl	14763
samp39	214	Under	2	DGNControl	14763
samp40	201	Under	2	DGNControl	14763
samp41	159	Under	2	DGNControl	14763
samp42	247	Under	2	DGNControl	14763
samp43	330	Under	2	DGNControl	14763
samp44	184	Under	2	DGNControl	14763
samp45	391	Under	2	DGNControl	14763
samp46	398	Under	2	DGNControl	14763
samp47	169	Under	2	DGNControl	14763
samp48	175	Under	2	DGNControl	14763
samp49	237	Under	2	DGNControl	14763
samp50	179	Under	2	DGNControl	14763
samp51	147	Under	2	DGNControl	14763
samp52	411	Under	2	DGNControl	14763
samp53	291	Under	2	DGNControl	14763
samp54	237	Under	2	DGNControl	14763
samp55	398	Under	2	DGNControl	14763
samp56	173	Under	2	DGNControl	14763
samp57	291	Under	2	DGNControl	14763
samp58	190	Under	2	DGNControl	14763
samp59	222	Under	2	DGNControl	14763
samp60	250	Under	2	DGNControl	14763
samp61	333	Under	2	DGNControl	14763
samp62	270	Under	2	DGNControl	14763
samp63	288	Under	2	DGNControl	14763
samp64	376	Under	2	DGNControl	14763
samp65	209	Under	2	DGNControl	14763
samp66	244	Under	2	DGNControl	14763
samp67	136	Under	2	DGNControl	14763
samp68	307	Under	2	DGNControl	14763
samp69	169	Under	2	DGNControl	14763
samp70	312	Under	2	DGNControl	14763
samp71	152	Under	2	DGNControl	14763
samp72	252	Under	2	DGNControl	14763
samp73	462	Under	2	DGNControl	14763
samp74	468	Under	2	DGNControl	14763
samp75	341	Under	2	DGNControl	14763
samp76	193	Under	2	DGNControl	14763
samp77	195	Under	2	DGNControl	14763
samp78	430	Under	2	DGNControl	14763
samp79	229	Under	2	DGNControl	14763
samp80	286	Under	2	DGNControl	14763
samp81	210	Under	2	DGNControl	14763
samp82	480	Under	2	DGNControl	14763
samp83	319	Under	2	DGNControl	14763
samp84	390	Under	2	DGNControl	14763
samp85	241	Under	2	DGNControl	14763
samp86	378	Under	2	DGNControl	14763
samp87	245	Under	2	DGNControl	14763
samp88	154	Under	2	DGNControl	14763
samp89	222	Under	2	DGNControl	14763
samp90	413	Under	2	DGNControl	14763
samp91	201	Under	2	DGNControl	14763
samp92	477	Under	2	DGNControl	14763
samp93	397	Under	2	DGNControl	14763
samp94	371	Under	2	DGNControl	14763
samp95	252	Under	2	DGNControl	14763
samp96	247	Under	2	DGNControl	14763
samp97	683	Under	2	DGNControl	14763
samp98	186	Under	2	DGNControl	14763
samp99	341	Under	2	DGNControl	14763
samp100	331	Under	2	DGNControl	14763
samp101	229	Under	2	DGNControl	14763
samp102	261	Under	2	DGNControl	14763
samp103	189	Under	2	DGNControl	14763
samp104	319	Under	2	DGNControl	14763
samp105	222	Under	2	DGNControl	14763
samp106	351	Under	2	DGNControl	14763
samp107	255	Under	2	DGNControl	14763
samp108	221	Under	2	DGNControl	14763
samp109	286	Under	2	DGNControl	14763
samp110	218	Under	2	DGNControl	14763
samp111	159	Under	2	DGNControl	14763
samp112	121	Under	2	DGNControl	14763
samp113	209	Under	2	DGNControl	14763
samp114	157	Under	2	DGNControl	14763
samp115	205	Under	2	DGNControl	14763
samp116	211	Under	2	DGNControl	14763
samp117	247	Under	2	DGNControl	14763
samp118	203	Under	2	DGNControl	14763
samp119	127	Under	2	DGNControl	14763
samp120	198	Under	2	DGNControl	14763
samp121	248	Under	2	DGNControl	14763
samp122	318	Under	2	DGNControl	14763
samp123	313	Under	2	DGNControl	14763
samp124	356	Under	2	DGNControl	14763
samp125	264	Under	2	DGNControl	14763
samp126	296	Under	2	DGNControl	14763
samp127	205	Under	2	DGNControl	14763
samp128	322	Under	2	DGNControl	14763
samp129	225	Under	2	DGNControl	14763
samp130	269	Under	2	DGNControl	14763
samp131	315	Under	2	DGNControl	14763
samp132	275	Under	2	DGNControl	14763
samp133	225	Under	2	DGNControl	14763
samp134	360	Under	2	DGNControl	14763
samp135	312	Under	2	DGNControl	14763
samp136	315	Under	2	DGNControl	14763
samp137	327	Under	2	DGNControl	14763
samp138	231	Under	2	DGNControl	14763
samp139	231	Under	2	DGNControl	14763
samp140	284	Under	2	DGNControl	14763
samp141	244	Under	2	DGNControl	14763
samp142	213	Under	2	DGNControl	14763
samp143	291	Under	2	DGNControl	14763
samp144	150	Under	2	DGNControl	14763
samp145	308	Under	2	DGNControl	14763
samp146	316	Under	2	DGNControl	14763
samp147	281	Under	2	DGNControl	14763
samp148	305	Under	2	DGNControl	14763
samp149	268	Under	2	DGNControl	14763
samp150	213	Under	2	DGNControl	14763
samp151	357	Under	2	DGNControl	14763
samp152	144	Under	2	DGNControl	14763
samp153	106	Under	2	DGNControl	14763
samp154	257	Under	2	DGNControl	14763
samp155	300	Under	2	DGNControl	14763
samp156	260	Under	2	DGNControl	14763
samp157	265	Under	2	DGNControl	14763
samp158	487	Under	2	DGNControl	14763
samp159	323	Under	2	DGNControl	14763
samp160	384	Under	2	DGNControl	14763
samp161	371	Under	2	DGNControl	14763
samp162	303	Under	2	DGNControl	14763
samp163	266	Under	2	DGNControl	14763
samp164	329	Under	2	DGNControl	14763
samp165	269	Under	2	DGNControl	14763
samp166	223	Under	2	DGNControl	14763
samp167	246	Under	2	DGNControl	14763
samp168	196	Under	2	DGNControl	14763
samp169	185	Under	2	DGNControl	14763
samp170	173	Under	2	DGNControl	14763
samp171	198	Under	2	DGNControl	14763
samp172	267	Under	2	DGNControl	14763
samp173	233	Under	2	DGNControl	14763
samp174	181	Under	2	DGNControl	14763
samp175	287	Under	2	DGNControl	14763
samp176	236	Under	2	DGNControl	14763
samp177	352	Under	2	DGNControl	14763
samp178	419	Under	2	DGNControl	14763
samp179	193	Under	2	DGNControl	14763
samp180	474	Under	2	DGNControl	14763
samp181	170	Under	2	DGNControl	14763
samp182	190	Under	2	DGNControl	14763
samp183	314	Under	2	DGNControl	14763
samp184	312	Under	2	DGNControl	14763
samp185	554	Under	2	DGNControl	14763
samp186	243	Under	2	DGNControl	14763
samp187	343	Under	2	DGNControl	14763
samp188	466	Under	2	DGNControl	14763
samp189	472	Under	2	DGNControl	14763
samp190	395	Under	2	DGNControl	14763
samp191	338	Under	2	DGNControl	14763
samp192	379	Under	2	DGNControl	14763
samp193	543	Under	2	DGNControl	14763
samp194	205	Under	2	DGNControl	14763
samp195	287	Under	2	DGNControl	14763
samp196	301	Under	2	DGNControl	14763
samp197	343	Under	2	DGNControl	14763
samp198	264	Under	2	DGNControl	14763
samp199	239	Under	2	DGNControl	14763
samp200	182	Under	2	DGNControl	14763
samp201	256	Under	2	DGNControl	14763
samp202	199	Under	2	DGNControl	14763
samp203	190	Under	2	DGNControl	14763
samp204	239	Under	2	DGNControl	14763
samp205	305	Under	2	DGNControl	14763
samp206	244	Under	2	DGNControl	14763
samp207	393	Under	2	DGNControl	14763
samp208	245	Under	2	DGNControl	14763
samp209	501	Under	2	DGNControl	14763
samp210	372	Under	2	DGNControl	14763
samp211	312	Under	2	DGNControl	14763
samp212	613	Under	2	DGNControl	14763
samp213	372	Under	2	DGNControl	14763
samp214	319	Under	2	DGNControl	14763
samp215	244	Under	2	DGNControl	14763
samp216	188	Under	2	DGNControl	14763
samp217	223	Under	2	DGNControl	14763
samp218	308	Under	2	DGNControl	14763
samp219	247	Under	2	DGNControl	14763
samp220	323	Under	2	DGNControl	14763
samp221	232	Under	2	DGNControl	14763
samp222	124	Under	2	DGNControl	14763
samp223	436	Under	2	DGNControl	14763
samp224	208	Under	2	DGNControl	14763
samp225	337	Under	2	DGNControl	14763
samp226	147	Under	2	DGNControl	14763
samp227	276	Under	2	DGNControl	14763
samp228	248	Under	2	DGNControl	14763
samp229	206	Under	2	DGNControl	14763
samp230	152	Under	2	DGNControl	14763
samp231	252	Under	2	DGNControl	14763
samp232	530	Under	2	DGNControl	14763
samp233	478	Under	2	DGNControl	14763
samp234	164	Under	2	DGNControl	14763
samp235	199	Under	2	DGNControl	14763
samp236	332	Under	2	DGNControl	14763
samp237	273	Under	2	DGNControl	14763
samp238	202	Under	2	DGNControl	14763
samp239	126	Under	2	DGNControl	14763
samp240	193	Under	2	DGNControl	14763
samp241	244	Under	2	DGNControl	14763
samp242	299	Under	2	DGNControl	14763
samp243	291	Under	2	DGNControl	14763
samp244	275	Under	2	DGNControl	14763
samp245	218	Under	2	DGNControl	14763
samp246	252	Under	2	DGNControl	14763
samp247	367	Under	2	DGNControl	14763
samp248	268	Under	2	DGNControl	14763
samp249	256	Under	2	DGNControl	14763
samp250	200	Under	2	DGNControl	14763
samp251	147	Under	2	DGNControl	14763
samp252	316	Under	2	DGNControl	14763
samp253	167	Under	2	DGNControl	14763
samp254	258	Under	2	DGNControl	14763
samp255	205	Under	2	DGNControl	14763
samp256	106	Under	2	DGNControl	14763
samp257	172	Under	2	DGNControl	14763
samp258	171	Under	2	DGNControl	14763
samp259	239	Under	2	DGNControl	14763
samp260	218	Under	2	DGNControl	14763
